pipeline	fitness	fit_time
selectPercentile(27.646157960018627);varianceThreshold();maxAbsScaler();varianceThreshold();minMaxScaler();minMaxScaler();logisticRegression('l2','liblinear',1000,11.03777650347121,'None')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
pca(0.5690389624045182,False);decisionTree('gini',1,12,0.5577457838091093,20,'None')	0.7039030925220819	2.188443422317505
nystroem('sigmoid',3.135612367892412,72,3,0.8732247326923925);varianceThreshold();robustScaler(False,True);fastICA(9,'parallel','unit-variance','exp');adaBoost(decisionTree('gini',22,9,0.6065801629299346,5,'balanced'),90,1.0903856171653792,'SAMME')	eval_error (BaseClassifier in AdaBoostClassifier ensemble is worse than random, ensemble can not be fit.)	eval_error (BaseClassifier in AdaBoostClassifier ensemble is worse than random, ensemble can not be fit.)
minMaxScaler();gaussianNB(0.0072884310779871755)	0.7976686999800902	2.900930404663086
maxAbsScaler();maxAbsScaler();selectPercentile(90.44223211196957);minMaxScaler();varianceThreshold();maxAbsScaler();bernoulliNB(6.306318221732177,False)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
varianceThreshold();maxAbsScaler();maxAbsScaler();varianceThreshold();varianceThreshold();maxAbsScaler();pca(0.5909032409493491,True);adaBoost(decisionTree('gini',7,16,0.10472671544827905,6,'balanced'),10,0.7665924736840373,'SAMME')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
robustScaler(True,True);selectPercentile(93.08779403059991);varianceThreshold();lda(0.031913121892390484,22,0.02407997145384461)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
minMaxScaler();extraTreesClassifier(96,'entropy','log2',10,15,False,'balanced')	0.8960690569354763	3.880784273147583
nystroem('poly',4.5981102020717,58,2,0.03337333241732088);robustScaler(True,True);selectFwe(0.002046934792749405);varianceThreshold();lda(0.25476340190739355,106,0.09236665686915815)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
varianceThreshold();minMaxScaler();varianceThreshold();gaussianNB(0.0037198962328811635)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
multinomialNB(0.4839133049408821,True)	0.7864874453310631	2.5838918685913086
nystroem('sigmoid',0.4537471476247328,14,4,-0.9721386304639235);selectFwe(0.03640988663523017);maxAbsScaler();selectFwe(0.0437462278229083);robustScaler(False,False);gaussianNB(0.0008726425649415488)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
maxAbsScaler();maxAbsScaler();minMaxScaler();varianceThreshold();maxAbsScaler();selectPercentile(9.877564588962898);logisticRegression('l2','sag',1000,2.723609346904004,'balanced')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
selectPercentile(83.02253161712584);minMaxScaler();adaBoost(decisionTree('gini',9,6,0.04121178470111264,19,'balanced'),74,0.7530606588636066,'SAMME')	0.922251714398444	7.988912105560303
selectFwe(0.043608404094675514);extraTreesClassifier(11,'gini','log2',6,18,False,'balanced')	0.8618779969446916	6.763036489486694
minMaxScaler();maxAbsScaler();mlpClassifier((42, 11),0.012828425189957023,0.29405144721239435,'adam','tanh')	0.9020450234010362	35.657557249069214
nystroem('poly',0.5278269757069988,32,2,-0.557928626697439);maxAbsScaler();pca(0.918954240762401,True);varianceThreshold();adaBoost(decisionTree('entropy',21,10,0.9977460198817966,14,'None'),48,0.4956485194911368,'SAMME')	0.7174787916836186	33.596839904785156
maxAbsScaler();fastICA(16,'deflation','unit-variance','exp');adaBoost(decisionTree('gini',17,20,0.8500692426287324,8,'balanced'),99,0.8664120932007853,'SAMME')	0.896265452576786	43.54205322265625
multinomialNB(1.114225430132115,True)	0.7858054049862662	8.784825325012207
gaussianNB(0.0037309211666007557)	0.5896419910150991	9.175137042999268
minMaxScaler();bernoulliNB(1.3790190602586594,False)	0.8777667378432017	9.457182168960571
multinomialNB(5.521172526791918,True)	0.7844623090089264	8.872109651565552
