dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
glass,26c14b45-d7c2-441e-808c-9347d23c88df,0.7305555555555555,0,minMaxScaler(),0.657962962962963,0.657962962962963,0.0,0.517962962962963,0.517962962962963,0.0,1,2
glass,26c14b45-d7c2-441e-808c-9347d23c88df,0.7305555555555555,1,varianceThreshold(),0.517962962962963,0.517962962962963,0.0,0.587962962962963,0.587962962962963,0.07,1,2
glass,26c14b45-d7c2-441e-808c-9347d23c88df,0.7305555555555555,2,"logisticRegression('None','saga',1000,2.1281510697510493,'balanced')",0.5646296296296297,0.517962962962963,0.06599663291074444,,,,3,0
glass,6a8b10b9-ff45-4c28-bd87-327cf8f377e8,0.7305555555555555,0,minMaxScaler(),0.657962962962963,0.657962962962963,0.0,0.517962962962963,0.517962962962963,0.0,1,2
glass,6a8b10b9-ff45-4c28-bd87-327cf8f377e8,0.7305555555555555,1,varianceThreshold(),0.517962962962963,0.517962962962963,0.0,0.587962962962963,0.587962962962963,0.07,1,2
glass,6a8b10b9-ff45-4c28-bd87-327cf8f377e8,0.7305555555555555,2,"logisticRegression('None','saga',1000,0.5494764662105261,'balanced')",0.5646296296296297,0.517962962962963,0.06599663291074444,,,,3,0
glass,9c2a544d-8fd6-4bda-8bfe-95ec69ca5c46,0.6901851851851852,0,maxAbsScaler(),0.612283950617284,0.5748148148148149,0.053776947357236135,0.6281944444444445,0.6357407407407407,0.08192716651913819,3,4
glass,9c2a544d-8fd6-4bda-8bfe-95ec69ca5c46,0.6901851851851852,1,"fastICA(79,'deflation','arbitrary-variance','logcosh')",0.7000000000000001,0.6883333333333334,0.016499158227686123,0.5624074074074075,0.5742592592592592,0.025918318989843078,3,4
glass,9c2a544d-8fd6-4bda-8bfe-95ec69ca5c46,0.6901851851851852,2,"robustScaler(False,True)",0.6270987654320989,0.5831481481481482,0.06813310578303867,0.6170833333333334,0.6310185185185185,0.07392524110404247,3,4
glass,9c2a544d-8fd6-4bda-8bfe-95ec69ca5c46,0.6901851851851852,3,"logisticRegression('None','saga',1000,2.1281510697510493,'balanced')",0.6213756613756615,0.5831481481481482,0.07167195454719441,,,,7,0
glass,d3b698a8-d0ce-4d3f-a62a-8890c9f7fbf4,0.7185185185185186,0,maxAbsScaler(),0.6167901234567901,0.6075925925925926,0.036048642813309946,0.6243518518518518,0.6537962962962962,0.09551575577984389,3,4
glass,d3b698a8-d0ce-4d3f-a62a-8890c9f7fbf4,0.7185185185185186,1,"fastICA(79,'deflation','arbitrary-variance','logcosh')",0.638395061728395,0.6075925925925926,0.04356126960643051,0.6081481481481481,0.6213888888888888,0.09114338106636433,3,4
glass,d3b698a8-d0ce-4d3f-a62a-8890c9f7fbf4,0.7185185185185186,2,"robustScaler(True,True)",0.6932098765432096,0.7,0.020969491051188904,0.567037037037037,0.5927777777777777,0.05449701417677681,3,4
glass,d3b698a8-d0ce-4d3f-a62a-8890c9f7fbf4,0.7185185185185186,3,"logisticRegression('l2','saga',1000,2.1281510697510493,'balanced')",0.6211111111111112,0.6075925925925926,0.0760540923665942,,,,7,0
glass,dbe03c5e-ecbe-49d9-8ac9-fee1398cf32f,0.7305555555555555,0,minMaxScaler(),0.657962962962963,0.657962962962963,0.0,0.517962962962963,0.517962962962963,0.0,1,2
glass,dbe03c5e-ecbe-49d9-8ac9-fee1398cf32f,0.7305555555555555,1,varianceThreshold(),0.517962962962963,0.517962962962963,0.0,0.587962962962963,0.587962962962963,0.07,1,2
glass,dbe03c5e-ecbe-49d9-8ac9-fee1398cf32f,0.7305555555555555,2,"logisticRegression('None','saga',1000,0.32704755922556994,'balanced')",0.5646296296296297,0.517962962962963,0.06599663291074444,,,,3,0
