dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
breastcancer,5c3e9eca-547d-427f-8106-93749a75b8b0,0.9725922131147542,0,"robustScaler(False,True)",0.9549211376055639,0.955517262791853,0.000688346073549499,0.954821783407849,0.954821783407849,0.0006954793840039941,7,8
breastcancer,5c3e9eca-547d-427f-8106-93749a75b8b0,0.9725922131147542,1,selectPercentile(93.08779403059991),0.9541263040238449,0.954126304023845,1.1102230246251565e-16,0.955517262791853,0.955517262791853,0.0,7,8
breastcancer,5c3e9eca-547d-427f-8106-93749a75b8b0,0.9725922131147542,2,varianceThreshold(),0.9549211376055639,0.955517262791853,0.000688346073549499,0.954821783407849,0.954821783407849,0.0006954793840039941,7,8
breastcancer,5c3e9eca-547d-427f-8106-93749a75b8b0,0.9725922131147542,3,selectFwe(0.03297574173574454),0.9549211376055639,0.955517262791853,0.000688346073549499,0.954821783407849,0.954821783407849,0.0006954793840039941,7,8
breastcancer,5c3e9eca-547d-427f-8106-93749a75b8b0,0.9725922131147542,4,"adaBoost(decisionTree('gini',21,13,0.06828756755176024,3,'None'),69,0.07717198853793145,'SAMME')",0.9548681487001158,0.955517262791853,0.0006939321532020094,,,,15,0
breastcancer,5e8e5f02-961f-4bea-b3cb-e965442f9823,0.9725922131147542,0,"robustScaler(True,True)",0.9549211376055639,0.955517262791853,0.000688346073549499,0.954821783407849,0.954821783407849,0.0006954793840039941,7,8
breastcancer,5e8e5f02-961f-4bea-b3cb-e965442f9823,0.9725922131147542,1,selectPercentile(93.08779403059991),0.9541263040238449,0.954126304023845,1.1102230246251565e-16,0.955517262791853,0.955517262791853,0.0,7,8
breastcancer,5e8e5f02-961f-4bea-b3cb-e965442f9823,0.9725922131147542,2,varianceThreshold(),0.9549211376055639,0.955517262791853,0.000688346073549499,0.954821783407849,0.954821783407849,0.0006954793840039941,7,8
breastcancer,5e8e5f02-961f-4bea-b3cb-e965442f9823,0.9725922131147542,3,selectFwe(0.021834534945785758),0.9549211376055639,0.955517262791853,0.000688346073549499,0.954821783407849,0.954821783407849,0.0006954793840039941,7,8
breastcancer,5e8e5f02-961f-4bea-b3cb-e965442f9823,0.9725922131147542,4,"adaBoost(decisionTree('gini',21,13,0.06828756755176024,3,'None'),69,0.07717198853793145,'SAMME')",0.9548681487001158,0.955517262791853,0.0006939321532020094,,,,15,0
breastcancer,b016708f-ff56-4bf2-bf77-81dc2207d54f,0.9707991803278689,0,varianceThreshold(),0.8472848360655739,0.8472848360655739,0.0,0.8037653688524591,0.8037653688524591,0.04351946721311484,1,2
breastcancer,b016708f-ff56-4bf2-bf77-81dc2207d54f,0.9707991803278689,1,minMaxScaler(),0.7602459016393442,0.7602459016393442,0.0,0.8472848360655739,0.8472848360655739,0.0,1,2
breastcancer,b016708f-ff56-4bf2-bf77-81dc2207d54f,0.9707991803278689,2,"mlpClassifier((71, 4),0.03884414911455885,0.14847051308632997,'adam','logistic')",0.8182718579234973,0.8472848360655739,0.041030547173358835,,,,3,0
breastcancer,bb0f63da-e3f6-4978-8de6-19881294f322,0.9724385245901639,0,"robustScaler(False,True)",0.965251756440281,0.9645491803278687,0.0008112650152547334,0.9653688524590163,0.9653688524590163,0.0008196721311475308,7,8
breastcancer,bb0f63da-e3f6-4978-8de6-19881294f322,0.9724385245901639,1,selectPercentile(93.08779403059991),0.9661885245901639,0.9661885245901638,1.1102230246251565e-16,0.9645491803278687,0.9645491803278687,0.0,7,8
breastcancer,bb0f63da-e3f6-4978-8de6-19881294f322,0.9724385245901639,2,varianceThreshold(),0.965251756440281,0.9645491803278687,0.0008112650152547334,0.9653688524590163,0.9653688524590163,0.0008196721311475308,7,8
breastcancer,bb0f63da-e3f6-4978-8de6-19881294f322,0.9724385245901639,3,selectFwe(0.03297574173574454),0.965251756440281,0.9645491803278687,0.0008112650152547334,0.9653688524590163,0.9653688524590163,0.0008196721311475308,7,8
breastcancer,bb0f63da-e3f6-4978-8de6-19881294f322,0.9724385245901639,4,"extraTreesClassifier(71,'gini','sqrt',11,2,True,'balanced')",0.9653142076502731,0.9645491803278687,0.0008178486091309059,,,,15,0
breastcancer,ee3f9781-25c3-4d42-bcf5-8ae0691a4e34,0.9725922131147542,0,"robustScaler(True,True)",0.9549211376055639,0.955517262791853,0.000688346073549499,0.954821783407849,0.954821783407849,0.0006954793840039941,7,8
breastcancer,ee3f9781-25c3-4d42-bcf5-8ae0691a4e34,0.9725922131147542,1,selectPercentile(93.08779403059991),0.9541263040238449,0.954126304023845,1.1102230246251565e-16,0.955517262791853,0.955517262791853,0.0,7,8
breastcancer,ee3f9781-25c3-4d42-bcf5-8ae0691a4e34,0.9725922131147542,2,varianceThreshold(),0.9549211376055639,0.955517262791853,0.000688346073549499,0.954821783407849,0.954821783407849,0.0006954793840039941,7,8
breastcancer,ee3f9781-25c3-4d42-bcf5-8ae0691a4e34,0.9725922131147542,3,selectFwe(0.03297574173574454),0.9549211376055639,0.955517262791853,0.000688346073549499,0.954821783407849,0.954821783407849,0.0006954793840039941,7,8
breastcancer,ee3f9781-25c3-4d42-bcf5-8ae0691a4e34,0.9725922131147542,4,"adaBoost(decisionTree('gini',29,13,0.06828756755176024,3,'None'),69,0.07717198853793145,'SAMME')",0.9548681487001158,0.955517262791853,0.0006939321532020094,,,,15,0
