dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
ionosphere,47405157-9923-453f-a738-5852c6ec4843,0.949436274509804,0,minMaxScaler(),0.9185620915032681,0.9363235294117647,0.025118466377443673,0.9219975490196078,0.921997549019608,0.014325980392156767,3,4
ionosphere,47405157-9923-453f-a738-5852c6ec4843,0.949436274509804,1,varianceThreshold(),0.9267728758169934,0.9363235294117647,0.013506663843252754,0.9158394607843137,0.921997549019608,0.022258507788291994,3,4
ionosphere,47405157-9923-453f-a738-5852c6ec4843,0.949436274509804,2,"fastICA(24,'parallel','unit-variance','exp')",0.8994607843137256,0.9076715686274511,0.011611802534190916,0.9363235294117647,0.9363235294117647,0.0,3,4
ionosphere,47405157-9923-453f-a738-5852c6ec4843,0.949436274509804,3,"adaBoost(decisionTree('gini',16,18,0.4892485912122716,5,'None'),92,0.5473840821457541,'SAMME')",0.9205252100840335,0.9363235294117647,0.019762806147267865,,,,7,0
ionosphere,9b1cfbf1-e3c6-4a58-8929-a019c05f27b3,0.9464705882352942,0,minMaxScaler(),0.9107843137254902,0.9167401960784314,0.008422889599428026,0.9100735294117648,0.9100735294117648,0.006666666666666599,3,4
ionosphere,9b1cfbf1-e3c6-4a58-8929-a019c05f27b3,0.9464705882352942,1,varianceThreshold(),0.912295751633987,0.9167401960784314,0.006285393610547025,0.9089399509803923,0.9100735294117648,0.00796327970811216,3,4
ionosphere,9b1cfbf1-e3c6-4a58-8929-a019c05f27b3,0.9464705882352942,2,"fastICA(24,'parallel','unit-variance','exp')",0.9018954248366015,0.9034068627450982,0.0021374959888810006,0.9167401960784314,0.9167401960784314,0.0,3,4
ionosphere,9b1cfbf1-e3c6-4a58-8929-a019c05f27b3,0.9464705882352942,3,"adaBoost(decisionTree('gini',14,17,0.5673374510810745,2,'balanced'),92,0.5334912774697786,'SAMME')",0.9103781512605041,0.9167401960784314,0.007478340793031573,,,,7,0
ionosphere,acdd4046-a526-4866-a0f9-444ebf9b94ef,0.9498039215686275,0,minMaxScaler(),0.8951960784313725,0.9104901960784314,0.021629148601000285,0.9046813725490197,0.9046813725490197,0.0058088235294117,3,4
ionosphere,acdd4046-a526-4866-a0f9-444ebf9b94ef,0.9498039215686275,1,varianceThreshold(),0.9066176470588236,0.9104901960784314,0.005476611344483983,0.8961151960784315,0.9046813725490197,0.01879891974690353,3,4
ionosphere,acdd4046-a526-4866-a0f9-444ebf9b94ef,0.9498039215686275,2,"fastICA(24,'parallel','unit-variance','exp')",0.887450980392157,0.898872549019608,0.0161525372565163,0.9104901960784314,0.9104901960784314,0.0,3,4
ionosphere,acdd4046-a526-4866-a0f9-444ebf9b94ef,0.9498039215686275,3,"adaBoost(decisionTree('gini',16,5,0.4892485912122716,5,'balanced'),27,0.44048050775718217,'SAMME')",0.9006162464985995,0.9104901960784314,0.015550220924705423,,,,7,0
ionosphere,c960f399-090f-4546-a886-bb63d67c2c8b,0.9498039215686275,0,minMaxScaler(),0.9152450980392156,0.9204901960784314,0.007417688783035409,0.9078063725490197,0.9078063725490197,0.01268382352941172,3,4
ionosphere,c960f399-090f-4546-a886-bb63d67c2c8b,0.9498039215686275,1,varianceThreshold(),0.9120343137254903,0.9204901960784314,0.011958423505360687,0.9102144607843138,0.9126225490196078,0.010825364369511939,3,4
ionosphere,c960f399-090f-4546-a886-bb63d67c2c8b,0.9498039215686275,2,"fastICA(24,'parallel','unit-variance','exp')",0.8983333333333334,0.895122549019608,0.004540734722325279,0.9204901960784314,0.9204901960784314,0.0,3,4
ionosphere,c960f399-090f-4546-a886-bb63d67c2c8b,0.9498039215686275,3,"adaBoost(decisionTree('gini',16,5,0.4892485912122716,5,'None'),92,0.5473840821457541,'SAMME')",0.9109943977591037,0.9204901960784314,0.011360603703284048,,,,7,0
ionosphere,e4884337-c99f-4a72-8fff-ebf7c59c5c46,0.9331372549019609,0,"robustScaler(True,False)",0.9238235294117647,0.9238235294117647,0.0,0.9085906862745098,0.9085906862745098,0.015232843137254926,1,2
ionosphere,e4884337-c99f-4a72-8fff-ebf7c59c5c46,0.9331372549019609,1,"fastICA(24,'deflation','unit-variance','exp')",0.8933578431372549,0.8933578431372549,0.0,0.9238235294117647,0.9238235294117647,0.0,1,2
ionosphere,e4884337-c99f-4a72-8fff-ebf7c59c5c46,0.9331372549019609,2,"adaBoost(decisionTree('gini',9,5,0.131313347183873,5,'None'),26,0.5334912774697786,'SAMME')",0.9136683006535948,0.9238235294117647,0.014361662238805228,,,,3,0
