dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
glass,0a909a37-1b80-4ed6-a180-68acd00ac09d,0.7605555555555557,0,maxAbsScaler(),0.6871693121693122,0.6824074074074074,0.0075292325242104505,0.6824074074074074,0.6824074074074074,0.0,7,8
glass,0a909a37-1b80-4ed6-a180-68acd00ac09d,0.7605555555555557,1,varianceThreshold(),0.6847883597883596,0.6824074074074074,0.0058321184351980615,0.6844907407407407,0.6824074074074074,0.005511981898051248,7,8
glass,0a909a37-1b80-4ed6-a180-68acd00ac09d,0.7605555555555557,2,"robustScaler(False,True)",0.6824074074074075,0.6824074074074074,1.1102230246251565e-16,0.686574074074074,0.6824074074074074,0.007216878364870344,7,8
glass,0a909a37-1b80-4ed6-a180-68acd00ac09d,0.7605555555555557,3,minMaxScaler(),0.6824074074074075,0.6824074074074074,1.1102230246251565e-16,0.686574074074074,0.6824074074074074,0.007216878364870344,7,8
glass,0a909a37-1b80-4ed6-a180-68acd00ac09d,0.7605555555555557,4,"adaBoost(decisionTree('gini',26,9,0.8183329433253732,8,'balanced'),76,0.7270645522714722,'SAMME')",0.6846296296296294,0.6824074074074074,0.005665577237325334,,,,15,0
glass,28b50b3e-0c19-4ae7-a29e-d39f0e6fab04,0.7781481481481483,0,maxAbsScaler(),0.7612962962962962,0.7612962962962962,0.0,0.7596296296296297,0.7596296296296297,0.0016666666666666496,1,2
glass,28b50b3e-0c19-4ae7-a29e-d39f0e6fab04,0.7781481481481483,1,minMaxScaler(),0.7612962962962962,0.7612962962962962,0.0,0.7596296296296297,0.7596296296296297,0.0016666666666666496,1,2
glass,28b50b3e-0c19-4ae7-a29e-d39f0e6fab04,0.7781481481481483,2,"adaBoost(decisionTree('gini',26,9,0.8183329433253732,8,'balanced'),76,0.07593980795128283,'SAMME')",0.7601851851851852,0.7612962962962962,0.0015713484026367562,,,,3,0
glass,e44e2890-e0bc-44e8-8705-585c0fa50830,0.7733333333333332,0,maxAbsScaler(),0.7654232804232803,0.7668518518518519,0.001649572197684683,0.7651851851851852,0.7651851851851852,0.0016666666666667052,7,8
glass,e44e2890-e0bc-44e8-8705-585c0fa50830,0.7733333333333332,1,varianceThreshold(),0.7654232804232803,0.7668518518518519,0.001649572197684683,0.7651851851851852,0.7651851851851852,0.0016666666666667052,7,8
glass,e44e2890-e0bc-44e8-8705-585c0fa50830,0.7733333333333332,2,"robustScaler(False,True)",0.7654232804232803,0.7668518518518519,0.001649572197684683,0.7651851851851852,0.7651851851851852,0.0016666666666667052,7,8
glass,e44e2890-e0bc-44e8-8705-585c0fa50830,0.7733333333333332,3,minMaxScaler(),0.7635185185185184,0.7635185185185185,1.1102230246251565e-16,0.7668518518518519,0.7668518518518519,0.0,7,8
glass,e44e2890-e0bc-44e8-8705-585c0fa50830,0.7733333333333332,4,"adaBoost(decisionTree('gini',6,9,0.7463084419639098,2,'balanced'),29,0.07593980795128283,'SAMME')",0.7652962962962964,0.7668518518518519,0.0016629588385662347,,,,15,0
