dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
spambase,23a81d01-3d99-4b0d-babe-8133308bb273,0.9505390776691206,0,minMaxScaler(),0.945201032278165,0.945201032278165,0.0,0.945408501157833,0.945408501157833,0.00020746887966804906,3,4
spambase,23a81d01-3d99-4b0d-babe-8133308bb273,0.9505390776691206,1,varianceThreshold(),0.9453393448646104,0.945201032278165,0.00019560353559793778,0.945304766717999,0.945201032278165,0.00017967332028722728,3,4
spambase,23a81d01-3d99-4b0d-babe-8133308bb273,0.9505390776691206,2,maxAbsScaler(),0.945201032278165,0.945201032278165,0.0,0.945408501157833,0.945408501157833,0.00020746887966804906,3,4
spambase,23a81d01-3d99-4b0d-babe-8133308bb273,0.9505390776691206,3,"adaBoost(decisionTree('entropy',13,14,0.39997758263774186,18,'None'),74,0.4120210242378378,'SAMME')",0.9453195859236896,0.945201032278165,0.0001874497723869809,,,,7,0
spambase,2f6fdaaa-2f79-4c28-8219-c0ae8423a760,0.9535733409257807,0,minMaxScaler(),0.9474032961111414,0.9474032961111414,0.0,0.9474032961111414,0.9474032961111414,0.0,3,4
spambase,2f6fdaaa-2f79-4c28-8219-c0ae8423a760,0.9535733409257807,1,varianceThreshold(),0.9474032961111414,0.9474032961111414,0.0,0.9474032961111414,0.9474032961111414,0.0,3,4
spambase,2f6fdaaa-2f79-4c28-8219-c0ae8423a760,0.9535733409257807,2,maxAbsScaler(),0.9474032961111414,0.9474032961111414,0.0,0.9474032961111414,0.9474032961111414,0.0,3,4
spambase,2f6fdaaa-2f79-4c28-8219-c0ae8423a760,0.9535733409257807,3,"adaBoost(decisionTree('entropy',29,10,0.08135778256002935,15,'None'),62,0.19415029660883396,'SAMME')",0.9474032961111414,0.9474032961111414,0.0,,,,7,0
spambase,b7de2d7b-19ba-44c9-b1d3-ab2cde7204af,0.9491237777422116,0,minMaxScaler(),0.9443336544728996,0.9443336544728996,0.0,0.9443336544728996,0.9443336544728996,0.0,3,4
spambase,b7de2d7b-19ba-44c9-b1d3-ab2cde7204af,0.9491237777422116,1,varianceThreshold(),0.9443336544728996,0.9443336544728996,0.0,0.9443336544728996,0.9443336544728996,0.0,3,4
spambase,b7de2d7b-19ba-44c9-b1d3-ab2cde7204af,0.9491237777422116,2,maxAbsScaler(),0.9443336544728996,0.9443336544728996,0.0,0.9443336544728996,0.9443336544728996,0.0,3,4
spambase,b7de2d7b-19ba-44c9-b1d3-ab2cde7204af,0.9491237777422116,3,"adaBoost(decisionTree('gini',25,15,0.6085546389515137,18,'balanced'),62,0.19415029660883396,'SAMME')",0.9443336544728995,0.9443336544728996,1.1102230246251565e-16,,,,7,0
