dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
shuttle,6457dccb-c87e-422d-bd4b-d54f7f376611,0.9998239865423002,0,minMaxScaler(),0.9998393436360421,0.9998449284244971,7.898083576083037e-06,0.9998365512418146,0.9998365512418146,8.377182682539619e-06,3,4
shuttle,6457dccb-c87e-422d-bd4b-d54f7f376611,0.9998239865423002,1,selectPercentile(71.7632507334871),0.999828174059132,0.999828174059132,0.0,0.9998449284244971,0.9998449284244971,0.0,3,4
shuttle,6457dccb-c87e-422d-bd4b-d54f7f376611,0.9998239865423002,2,maxAbsScaler(),0.9998393436360421,0.9998449284244971,7.898083576083037e-06,0.9998365512418146,0.9998365512418146,8.377182682539619e-06,3,4
shuttle,6457dccb-c87e-422d-bd4b-d54f7f376611,0.9998239865423002,3,"randomForest(86,'entropy',0.505433262868637,14,3,False,'balanced_subsample')",0.9998377479821979,0.9998449284244971,8.291260588825579e-06,,,,7,0
shuttle,9137774f-6648-4e5c-8409-7664ec439db2,0.9998239865423002,0,minMaxScaler(),0.9998393436360421,0.9998449284244971,7.898083576083037e-06,0.9998365512418146,0.9998365512418146,8.377182682539619e-06,3,4
shuttle,9137774f-6648-4e5c-8409-7664ec439db2,0.9998239865423002,1,selectPercentile(69.47886364025851),0.999828174059132,0.999828174059132,0.0,0.9998449284244971,0.9998449284244971,0.0,3,4
shuttle,9137774f-6648-4e5c-8409-7664ec439db2,0.9998239865423002,2,maxAbsScaler(),0.9998393436360421,0.9998449284244971,7.898083576083037e-06,0.9998365512418146,0.9998365512418146,8.377182682539619e-06,3,4
shuttle,9137774f-6648-4e5c-8409-7664ec439db2,0.9998239865423002,3,"randomForest(86,'entropy',0.505433262868637,14,3,False,'balanced_subsample')",0.9998377479821979,0.9998449284244971,8.291260588825579e-06,,,,7,0
shuttle,9138ccda-4b17-4045-ac19-97dbda67f341,0.9998197977974577,0,minMaxScaler(),0.9998253819719073,0.9998239859282949,1.9743038102897597e-06,0.9998260799937134,0.9998260799937135,2.0940654185674923e-06,3,4
shuttle,9138ccda-4b17-4045-ac19-97dbda67f341,0.9998197977974577,1,selectPercentile(69.47886364025851),0.999828174059132,0.999828174059132,0.0,0.9998239859282949,0.9998239859282949,0.0,3,4
shuttle,9138ccda-4b17-4045-ac19-97dbda67f341,0.9998197977974577,2,maxAbsScaler(),0.9998253819719073,0.9998239859282949,1.9743038102897597e-06,0.9998260799937134,0.9998260799937135,2.0940654185674923e-06,3,4
shuttle,9138ccda-4b17-4045-ac19-97dbda67f341,0.9998197977974577,3,"randomForest(86,'entropy',0.6956345264363321,14,3,False,'balanced_subsample')",0.9998257808415109,0.9998239859282949,2.0725872567610767e-06,,,,7,0
shuttle,c0469138-d591-4aae-ad6a-9f143ff4eb36,0.9997783612665945,0,minMaxScaler(),0.9998449284244971,0.9998449284244971,0.0,0.9998449284244971,0.9998449284244971,0.0,3,4
shuttle,c0469138-d591-4aae-ad6a-9f143ff4eb36,0.9997783612665945,1,varianceThreshold(),0.9998449284244971,0.9998449284244971,0.0,0.9998449284244971,0.9998449284244971,0.0,3,4
shuttle,c0469138-d591-4aae-ad6a-9f143ff4eb36,0.9997783612665945,2,maxAbsScaler(),0.9998449284244971,0.9998449284244971,0.0,0.9998449284244971,0.9998449284244971,0.0,3,4
shuttle,c0469138-d591-4aae-ad6a-9f143ff4eb36,0.9997783612665945,3,"randomForest(86,'entropy',0.505433262868637,14,3,False,'balanced_subsample')",0.999844928424497,0.9998449284244971,1.1102230246251565e-16,,,,7,0
