dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
abalone,60fba4b0-42b2-4f07-bded-86466b8c5e12,0.21124038615932403,4,"randomForest(96,'entropy',0.8679387485297195,17,18,True,'balanced')",0.18965812862505016,0.18460728014246444,0.007053741479048814,,,,15,0
abalone,d3d9cf75-bca4-4aca-82f2-430157add56e,0.23912891118954746,0,selectPercentile(74.52506113033547),0.19836698359992141,0.18197617541302855,0.019084423487944802,0.18778474900351533,0.1874717667096305,0.004198762536196032,7,8
abalone,d3d9cf75-bca4-4aca-82f2-430157add56e,0.23912891118954746,1,"fastICA(8,'parallel','arbitrary-variance','cube')",0.2041315620789884,0.19351236691890286,0.014110075049537993,0.18274074283433173,0.18271734804615442,0.0009155341236538321,7,8
abalone,d3d9cf75-bca4-4aca-82f2-430157add56e,0.23912891118954746,2,"robustScaler(False,True)",0.1909606371826536,0.18394817330307922,0.012783237506438967,0.19426530211862464,0.18728786244963927,0.015507928132080176,7,8
abalone,d3d9cf75-bca4-4aca-82f2-430157add56e,0.23912891118954746,3,minMaxScaler(),0.19067419674207406,0.18358036478309678,0.01274757321590488,0.19451593750413174,0.1874717667096305,0.015475833217388461,7,8
abalone,d3d9cf75-bca4-4aca-82f2-430157add56e,0.23912891118954746,4,"randomForest(96,'entropy',0.8679387485297195,17,18,True,'balanced')",0.19272312514850484,0.18394817330307922,0.014395869391104382,,,,15,0
abalone,f94627d9-d1f0-4227-9848-f7e3a5442cf0,0.22825348260158274,0,selectPercentile(74.52506113033547),0.1919053209502141,0.18112831491853537,0.012615177594862187,0.18329184375939694,0.18324070611997223,0.0015726906865057941,7,8
abalone,f94627d9-d1f0-4227-9848-f7e3a5442cf0,0.22825348260158274,1,"fastICA(60,'parallel','unit-variance','logcosh')",0.1923282082237461,0.1817210612499101,0.012248078321356288,0.1829218173950564,0.18294433295428486,0.001947280804640875,7,8
abalone,f94627d9-d1f0-4227-9848-f7e3a5442cf0,0.22825348260158274,2,"robustScaler(False,True)",0.1859610585588734,0.1817210612499101,0.008510258575389616,0.18849307335182003,0.18324070611997223,0.010487271681572588,7,8
abalone,f94627d9-d1f0-4227-9848-f7e3a5442cf0,0.22825348260158274,3,minMaxScaler(),0.18595578931035533,0.1817210612499101,0.008503862852780184,0.18849768394427335,0.1833152652125689,0.010490695353291056,7,8
abalone,f94627d9-d1f0-4227-9848-f7e3a5442cf0,0.22825348260158274,4,"randomForest(96,'entropy',0.8245326211057018,17,18,True,'balanced_subsample')",0.1873114664484449,0.1817210612499101,0.009698003969873427,,,,15,0
