dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
hillvalley,07c029d9-1275-4362-81e0-6b741a8e3d17,0.970293209876543,0,varianceThreshold(),0.8514866255144032,0.9183333333333333,0.13297948680366378,0.8811882716049382,0.9443132716049382,0.1261317615606256,3,4
hillvalley,07c029d9-1275-4362-81e0-6b741a8e3d17,0.970293209876543,1,"robustScaler(False,True)",0.7673199588477365,0.6658333333333333,0.14352376220194843,0.9443132716049382,0.9443132716049382,0.02597993827160483,3,4
hillvalley,07c029d9-1275-4362-81e0-6b741a8e3d17,0.970293209876543,2,"nystroem('cosine',1.2124489414875694,88,2,0.6141057046238014)",0.970293209876543,0.970293209876543,0.0,0.7920833333333333,0.7920833333333333,0.12625000000000003,3,4
hillvalley,07c029d9-1275-4362-81e0-6b741a8e3d17,0.970293209876543,3,"logisticRegression('None','saga',1000,2.607249820082844,'None')",0.8684589947089946,0.9183333333333333,0.12994495468612324,,,,7,0
hillvalley,2fe2a209-f7b8-4c7c-9b5e-2886e474454a,0.970293209876543,0,varianceThreshold(),0.8514866255144032,0.9183333333333333,0.13297948680366378,0.8811882716049382,0.9443132716049382,0.1261317615606256,3,4
hillvalley,2fe2a209-f7b8-4c7c-9b5e-2886e474454a,0.970293209876543,1,"robustScaler(False,True)",0.7673199588477365,0.6658333333333333,0.14352376220194843,0.9443132716049382,0.9443132716049382,0.02597993827160483,3,4
hillvalley,2fe2a209-f7b8-4c7c-9b5e-2886e474454a,0.970293209876543,2,"nystroem('cosine',1.2124489414875694,88,2,0.6141057046238014)",0.970293209876543,0.970293209876543,0.0,0.7920833333333333,0.7920833333333333,0.12625000000000003,3,4
hillvalley,2fe2a209-f7b8-4c7c-9b5e-2886e474454a,0.970293209876543,3,"logisticRegression('None','saga',1000,0.28977651964647033,'balanced')",0.8684589947089946,0.9183333333333333,0.12994495468612324,,,,7,0
hillvalley,7e0c9cfd-3b16-4179-a643-7aab81d67d61,0.970293209876543,0,varianceThreshold(),0.8514866255144032,0.9183333333333333,0.13297948680366378,0.8811882716049382,0.9443132716049382,0.1261317615606256,3,4
hillvalley,7e0c9cfd-3b16-4179-a643-7aab81d67d61,0.970293209876543,1,"robustScaler(False,True)",0.7673199588477365,0.6658333333333333,0.14352376220194843,0.9443132716049382,0.9443132716049382,0.02597993827160483,3,4
hillvalley,7e0c9cfd-3b16-4179-a643-7aab81d67d61,0.970293209876543,2,"nystroem('cosine',1.2124489414875694,88,3,-0.41223950348811855)",0.970293209876543,0.970293209876543,0.0,0.7920833333333333,0.7920833333333333,0.12625000000000003,3,4
hillvalley,7e0c9cfd-3b16-4179-a643-7aab81d67d61,0.970293209876543,3,"logisticRegression('None','saga',1000,13.781775638199708,'None')",0.8684589947089946,0.9183333333333333,0.12994495468612324,,,,7,0
