dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
hillvalley,3288f14e-f231-45ce-8f58-5c01b2f0a59a,0.9987654320987656,0,"nystroem('cosine',1.4832055954700831,39,4,-0.13791396541338585)",0.99875,0.99875,0.0,0.5378549382716049,0.5378549382716049,0.004320987654320929,1,2
hillvalley,3288f14e-f231-45ce-8f58-5c01b2f0a59a,0.9987654320987656,1,minMaxScaler(),0.5421759259259259,0.5421759259259259,0.0,0.766141975308642,0.766141975308642,0.232608024691358,1,2
hillvalley,3288f14e-f231-45ce-8f58-5c01b2f0a59a,0.9987654320987656,2,"kNN(7,'uniform',2)",0.6914866255144033,0.5421759259259259,0.21729665883229135,,,,3,0
hillvalley,97818f95-9413-46e4-865e-a397188c6ba2,0.9740432098765431,0,"nystroem('cosine',0.9747662419545022,39,4,0.07445324401254538)",0.9748251028806584,0.9789506172839506,0.005834358420901313,0.5631481481481481,0.5631481481481482,0.012407407407407367,3,4
hillvalley,97818f95-9413-46e4-865e-a397188c6ba2,0.9740432098765431,1,varianceThreshold(),0.7017489711934156,0.5755555555555555,0.19627278331453235,0.7679552469135802,0.7710648148148148,0.20504162244951243,3,4
hillvalley,97818f95-9413-46e4-865e-a397188c6ba2,0.9740432098765431,2,minMaxScaler(),0.7058950617283951,0.5755555555555555,0.18432789734264143,0.7648456790123457,0.7648456790123457,0.21410493827160493,3,4
hillvalley,97818f95-9413-46e4-865e-a397188c6ba2,0.9740432098765431,3,"adaBoost(decisionTree('gini',8,19,0.10331196411972454,16,'None'),62,1.684594927219264,'SAMME')",0.7395811287477956,0.5755555555555555,0.20397880244189787,,,,7,0
hillvalley,b0e1af31-c1ec-4e77-a358-39da1b8d487c,0.9987654320987656,0,"nystroem('cosine',1.4832055954700831,39,4,0.07445324401254538)",0.99875,0.99875,0.0,0.5378549382716049,0.5378549382716049,0.004320987654320929,1,2
hillvalley,b0e1af31-c1ec-4e77-a358-39da1b8d487c,0.9987654320987656,1,minMaxScaler(),0.5421759259259259,0.5421759259259259,0.0,0.766141975308642,0.766141975308642,0.232608024691358,1,2
hillvalley,b0e1af31-c1ec-4e77-a358-39da1b8d487c,0.9987654320987656,2,"kNN(7,'uniform',2)",0.6914866255144033,0.5421759259259259,0.21729665883229135,,,,3,0
hillvalley,b4b3e5ed-4929-4a05-bceb-161e8afb900d,0.9987654320987656,0,"nystroem('cosine',0.9747662419545022,39,4,0.07445324401254538)",0.99875,0.99875,0.0,0.5378549382716049,0.5378549382716049,0.004320987654320929,1,2
hillvalley,b4b3e5ed-4929-4a05-bceb-161e8afb900d,0.9987654320987656,1,minMaxScaler(),0.5421759259259259,0.5421759259259259,0.0,0.766141975308642,0.766141975308642,0.232608024691358,1,2
hillvalley,b4b3e5ed-4929-4a05-bceb-161e8afb900d,0.9987654320987656,2,"kNN(7,'uniform',2)",0.6914866255144033,0.5421759259259259,0.21729665883229135,,,,3,0
hillvalley,c68315a3-02e2-4352-b74a-33afc2f6d681,1.0,0,"nystroem('cosine',0.782939937674969,39,5,0.24996636475626932)",1.0,1.0,0.0,0.5378472222222223,0.5378472222222223,0.0018441358024691157,1,2
hillvalley,c68315a3-02e2-4352-b74a-33afc2f6d681,1.0,1,minMaxScaler(),0.5396913580246914,0.5396913580246914,0.0,0.7680015432098766,0.7680015432098766,0.23199845679012343,1,2
hillvalley,c68315a3-02e2-4352-b74a-33afc2f6d681,1.0,2,"kNN(6,'uniform',1)",0.6918981481481481,0.5396913580246914,0.21786611205472547,,,,3,0
