dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
winequalitywhite,0f7e0e86-85d6-470e-85af-2c85bc534cc4,0.4061931484776918,0,varianceThreshold(),0.3862720561211034,0.3936207829238082,0.014391704722057457,0.38393942654726987,0.3849425573060592,0.014809427548257585,7,8
winequalitywhite,0f7e0e86-85d6-470e-85af-2c85bc534cc4,0.4061931484776918,1,minMaxScaler(),0.38634256570475467,0.3936207829238082,0.014037883064204348,0.383877730661575,0.3858959531589947,0.015093865935397167,7,8
winequalitywhite,0f7e0e86-85d6-470e-85af-2c85bc534cc4,0.4061931484776918,2,"fastICA(94,'deflation','arbitrary-variance','logcosh')",0.37009424802196683,0.3722349284977119,0.005229273029949901,0.39809500863401426,0.3981107464161726,0.0036435824704991993,7,8
winequalitywhite,0f7e0e86-85d6-470e-85af-2c85bc534cc4,0.4061931484776918,3,selectFwe(0.01175922987184992),0.38573208139240905,0.400693918202666,0.018408700456726473,0.3844119044348774,0.3849425573060592,0.010283764528838769,7,8
winequalitywhite,0f7e0e86-85d6-470e-85af-2c85bc534cc4,0.4061931484776918,4,"adaBoost(decisionTree('entropy',27,5,0.0739375940195448,20,'balanced'),30,0.1804713619082346,'SAMME')",0.3850279870150589,0.3936207829238082,0.014662230332446078,,,,15,0
winequalitywhite,27ce64ac-2543-4fbc-9237-469798fcbd83,0.4173898806486914,0,varianceThreshold(),0.39194218306525114,0.3855035399453973,0.009105616423377457,0.3864884134450995,0.3855035399453973,0.012305080131650017,3,4
winequalitywhite,27ce64ac-2543-4fbc-9237-469798fcbd83,0.4173898806486914,1,minMaxScaler(),0.3803780614918131,0.3855035399453973,0.00724852114270994,0.395161504625178,0.395161504625178,0.009657964679780695,3,4
winequalitywhite,27ce64ac-2543-4fbc-9237-469798fcbd83,0.4173898806486914,2,"fastICA(84,'deflation','arbitrary-variance','logcosh')",0.39325534773152065,0.4048194693049587,0.016354137566087397,0.3855035399453973,0.3855035399453973,0.0,3,4
winequalitywhite,27ce64ac-2543-4fbc-9237-469798fcbd83,0.4173898806486914,3,"extraTreesClassifier(57,'gini','log2',14,17,False,'balanced')",0.38882574328230735,0.3855035399453973,0.011372810768093902,,,,7,0
winequalitywhite,6911beeb-05b1-4101-bae1-b36a944703b8,0.43884145059557234,0,varianceThreshold(),0.38480360632132204,0.377863531314306,0.010955112676367942,0.39046208173741215,0.38906646760756103,0.013640597582856299,3,4
winequalitywhite,6911beeb-05b1-4101-bae1-b36a944703b8,0.43884145059557234,1,selectFwe(0.01175922987184992),0.38772152353809813,0.377863531314306,0.013941306300655317,0.3882736438248301,0.3882736438248301,0.01199576007598599,3,4
winequalitywhite,6911beeb-05b1-4101-bae1-b36a944703b8,0.43884145059557234,2,"fastICA(24,'deflation','arbitrary-variance','logcosh')",0.38666442516112354,0.37627788374884413,0.014688787731395333,0.38906646760756103,0.38906646760756103,0.011202936293255056,3,4
winequalitywhite,6911beeb-05b1-4101-bae1-b36a944703b8,0.43884145059557234,3,"extraTreesClassifier(57,'entropy','sqrt',14,17,False,'balanced')",0.38803702084480207,0.377863531314306,0.012868542378878115,,,,7,0
winequalitywhite,6cbf1cfa-2885-40d1-9a1f-4a7c45fb0a0d,0.42284741401320664,0,varianceThreshold(),0.38182098170627593,0.3855035399453973,0.0052079238059942815,0.3805229255480236,0.38106614850933196,0.005039514078431755,3,4
winequalitywhite,6cbf1cfa-2885-40d1-9a1f-4a7c45fb0a0d,0.42284741401320664,1,minMaxScaler(),0.38254527898802043,0.3855035399453973,0.004183612766961241,0.3799797025867152,0.3799797025867152,0.0055238373586821155,3,4
winequalitywhite,6cbf1cfa-2885-40d1-9a1f-4a7c45fb0a0d,0.42284741401320664,2,"fastICA(94,'parallel','arbitrary-variance','logcosh')",0.37518016250977765,0.3744558652280331,0.0010243110390330409,0.3855035399453973,0.3855035399453973,0.0,3,4
winequalitywhite,6cbf1cfa-2885-40d1-9a1f-4a7c45fb0a0d,0.42284741401320664,3,"extraTreesClassifier(57,'gini','log2',14,17,False,'balanced')",0.38107923533013166,0.3855035399453973,0.0051525680843664086,,,,7,0
winequalitywhite,8625900a-ce51-4259-96cd-30fac865a2d0,0.44526211800089743,0,varianceThreshold(),0.39296641965167717,0.3885762497046755,0.008474726185490552,0.3944392858428455,0.39371706706051296,0.00777005420769632,3,4
winequalitywhite,8625900a-ce51-4259-96cd-30fac865a2d0,0.44526211800089743,1,selectFwe(0.01175922987184992),0.39200346127523383,0.3885762497046755,0.0048468090842055285,0.395161504625178,0.395161504625178,0.009657964679780695,3,4
winequalitywhite,8625900a-ce51-4259-96cd-30fac865a2d0,0.44526211800089743,2,"fastICA(24,'deflation','arbitrary-variance','logcosh')",0.4028322743420893,0.4048194693049587,0.00281031806756946,0.3870398948250364,0.3870398948250364,0.0015363548796391013,3,4
winequalitywhite,8625900a-ce51-4259-96cd-30fac865a2d0,0.44526211800089743,3,"extraTreesClassifier(57,'gini','log2',14,17,False,'balanced')",0.3938080574752019,0.3885762497046755,0.00811239599101901,,,,7,0
