dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
winequalitywhite,75a7a361-6867-4a1e-95c8-018a4378f8eb,0.4521467117465739,0,selectFwe(0.009081526616090027),0.3841190999238371,0.40367816471191187,0.05156752636748925,0.37904623254598524,0.3973216411502313,0.04767960231480415,31,32
winequalitywhite,75a7a361-6867-4a1e-95c8-018a4378f8eb,0.4521467117465739,1,maxAbsScaler(),0.40355175494443046,0.40367816471191187,0.018886867564070268,0.36022084799478543,0.3875464152195617,0.05993886736035525,31,32
winequalitywhite,75a7a361-6867-4a1e-95c8-018a4378f8eb,0.4521467117465739,2,"nystroem('poly',2.0514082208433195,56,5,-0.255101474055488)",0.37658344510046504,0.386413685124383,0.04628632804913513,0.38634639815612687,0.40367816471191187,0.05234254613369256,31,32
winequalitywhite,75a7a361-6867-4a1e-95c8-018a4378f8eb,0.4521467117465739,3,"fastICA(81,'deflation','arbitrary-variance','cube')",0.4010951116016945,0.40298537038904775,0.019891623477652474,0.36260072123306086,0.3862617788193175,0.06123443744122713,31,32
winequalitywhite,75a7a361-6867-4a1e-95c8-018a4378f8eb,0.4521467117465739,4,"pca(0.8947326171469987,True)",0.3635621086434187,0.3978612214405142,0.062263982871014686,0.3989608178488906,0.4000695597430516,0.022133095840666913,31,32
winequalitywhite,75a7a361-6867-4a1e-95c8-018a4378f8eb,0.4521467117465739,5,"robustScaler(False,True)",0.38105654251198623,0.3978612214405142,0.04994390905414715,0.3820130850387158,0.3984429381348474,0.04944918844854228,31,32
winequalitywhite,75a7a361-6867-4a1e-95c8-018a4378f8eb,0.4521467117465739,6,"extraTreesClassifier(50,'gini','sqrt',7,10,False,'balanced_subsample')",0.38154240538270595,0.3978612214405142,0.04969553881583159,,,,63,0
winequalitywhite,93011206-28f1-4071-a09d-e9f4508ca70d,0.45949009038129407,0,selectFwe(0.009081526616090027),0.3836140056482136,0.4027436586611112,0.05174300474093635,0.3799066881467329,0.39192412474147675,0.04801648315784516,31,32
winequalitywhite,93011206-28f1-4071-a09d-e9f4508ca70d,0.45949009038129407,1,maxAbsScaler(),0.4006299016589452,0.40367816471191187,0.02200749087080729,0.3634225388863366,0.39017408559515976,0.06128308343905189,31,32
winequalitywhite,93011206-28f1-4071-a09d-e9f4508ca70d,0.45949009038129407,2,"nystroem('poly',3.783720160104937,68,5,-0.255101474055488)",0.37699670841434885,0.3823893689276594,0.046829985701952154,0.38631719484203936,0.40333176755047984,0.05233312797409551,31,32
