dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
winequalityred,76305c16-3252-4bec-971f-1465a626e094,0.4950003591180062,0,maxAbsScaler(),0.4229894844927524,0.43023534200004787,0.01024718995784008,0.419591682826977,0.41959168282697695,0.010251502310325844,3,4
winequalityred,76305c16-3252-4bec-971f-1465a626e094,0.4950003591180062,1,varianceThreshold(),0.4231395692180006,0.4298431851373028,0.009758954628082126,0.4194791192830408,0.41959168282697695,0.010565253321798038,3,4
winequalityred,76305c16-3252-4bec-971f-1465a626e094,0.4950003591180062,2,selectPercentile(59.20124036458131),0.4090593768371546,0.4093401805166511,0.0003971163719082072,0.4300392635686754,0.43003926356867533,0.00019607843137253722,3,4
winequalityred,76305c16-3252-4bec-971f-1465a626e094,0.4950003591180062,3,"randomForest(21,'gini',0.7326433490014181,3,6,True,'balanced')",0.4210478835408808,0.4298431851373028,0.010386663354075492,,,,7,0
winequalityred,7d2e2df1-e029-4c3e-afc4-9dbfab48fa5d,0.4948245509029824,0,maxAbsScaler(),0.4205570851322486,0.41820792134517626,0.003603074668752717,0.4217381311498959,0.42174459527400704,0.003731115032916756,3,4
winequalityred,7d2e2df1-e029-4c3e-afc4-9dbfab48fa5d,0.4948245509029824,1,minMaxScaler(),0.42042636617800017,0.4178157644824312,0.0036919483238278777,0.42183617036558213,0.42174459527400704,0.0036305595916979712,3,4
winequalityred,7d2e2df1-e029-4c3e-afc4-9dbfab48fa5d,0.4948245509029824,2,selectPercentile(41.673953209840676),0.42552546944703806,0.4256475695691382,0.00017267564864140294,0.4180118429138037,0.4180118429138037,0.00019607843137253722,3,4
winequalityred,7d2e2df1-e029-4c3e-afc4-9dbfab48fa5d,0.4948245509029824,3,"randomForest(21,'gini',0.8245326211057018,3,18,False,'balanced_subsample')",0.42123196857090417,0.41820792134517626,0.003722950518723655,,,,7,0
winequalityred,c09041ef-ed8e-4846-8534-86572940e5b5,0.5068397615456439,0,maxAbsScaler(),0.4123483657470586,0.4114166806323669,0.0013176017250580787,0.4126310581212542,0.4126310581212542,0.0012143774888873082,3,4
winequalityred,c09041ef-ed8e-4846-8534-86572940e5b5,0.5068397615456439,1,varianceThreshold(),0.41222626562495845,0.4114166806323669,0.0011449260764166758,0.4127226332128293,0.4126310581212542,0.0013123582350906982,3,4
winequalityred,c09041ef-ed8e-4846-8534-86572940e5b5,0.5068397615456439,2,selectPercentile(50.899316902238965),0.41396753573224165,0.41384543561014153,0.00017267564864140294,0.4114166806323669,0.4114166806323669,0.0,3,4
winequalityred,c09041ef-ed8e-4846-8534-86572940e5b5,0.5068397615456439,3,"randomForest(68,'gini',0.8245326211057018,17,18,False,'balanced_subsample')",0.41250990424659895,0.4114166806323669,0.0012673972635495528,,,,7,0
winequalityred,c5753291-086b-4d7d-80a9-d9a803f0ef64,0.5224064896613917,0,maxAbsScaler(),0.4599779474942874,0.44578866304356507,0.0200666785105812,0.4669745505039623,0.46707258971964855,0.020990266945671517,3,4
winequalityred,c5753291-086b-4d7d-80a9-d9a803f0ef64,0.5224064896613917,1,minMaxScaler(),0.459847228540039,0.44578866304356507,0.019881813992623915,0.4670725897196486,0.46707258971964855,0.02108875981045847,3,4
winequalityred,c5753291-086b-4d7d-80a9-d9a803f0ef64,0.5224064896613917,2,selectPercentile(59.20124036458131),0.4880950784872353,0.48796435953298695,0.0001848645179572824,0.4458867022592513,0.44578866304356507,0.00016980890270282088,3,4
winequalityred,c5753291-086b-4d7d-80a9-d9a803f0ef64,0.5224064896613917,3,"randomForest(21,'gini',0.7326433490014181,3,18,True,'balanced')",0.46397600635695874,0.44618081990631014,0.0208884741874472,,,,7,0
