dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
semeion,4736ffa9-1aff-4e5c-8515-1cd058dd83f4,0.9523394880481837,0,"pca(0.7205513760275748,False)",0.9309885438233264,0.9558888010540185,0.0361813509564697,,,,3,4
semeion,4736ffa9-1aff-4e5c-8515-1cd058dd83f4,0.9523394880481837,1,minMaxScaler(),0.8798264257481648,0.8798264257481648,0.0,0.9565696028609072,0.9565696028609072,0.0006808018068887312,3,4
semeion,4736ffa9-1aff-4e5c-8515-1cd058dd83f4,0.9523394880481837,2,"robustScaler(True,True)",0.957250404667796,0.957250404667796,0.0,0.9178576134010916,0.9178576134010916,0.038031187652926846,3,4
semeion,4736ffa9-1aff-4e5c-8515-1cd058dd83f4,0.9523394880481837,3,qda(0.17576863048191382),0.9309885438233264,0.9558888010540185,0.0361813509564697,,,,7,0
semeion,48a605e4-2b38-499b-bc18-662fbb442239,0.9472016939582157,0,"fastICA(74,'parallel','unit-variance','logcosh')",0.8677518225735615,0.9415319593450027,0.10498873801022708,,,,3,4
semeion,48a605e4-2b38-499b-bc18-662fbb442239,0.9472016939582157,1,minMaxScaler(),0.7192762657632222,0.7192762657632222,0.0,0.9419896009787312,0.9419896009787312,0.00045764163372857825,3,4
semeion,48a605e4-2b38-499b-bc18-662fbb442239,0.9472016939582157,2,"robustScaler(True,True)",0.9424472426124598,0.9424472426124598,0.0,0.8304041125541124,0.8304041125541124,0.11112784679089022,3,4
semeion,48a605e4-2b38-499b-bc18-662fbb442239,0.9472016939582157,3,qda(0.11961182584849994),0.8677518225735615,0.9415319593450027,0.10498873801022708,,,,7,0
semeion,4ed2d7c1-3223-4e7c-aa39-3cb3d0d38f92,0.9523394880481837,0,"pca(0.7205513760275748,False)",0.9563426689252776,0.9558888010540185,0.0006418660990601016,,,,3,4
semeion,4ed2d7c1-3223-4e7c-aa39-3cb3d0d38f92,0.9523394880481837,1,varianceThreshold(),0.9558888010540185,0.9558888010540185,0.0,0.9565696028609072,0.9565696028609072,0.0006808018068887312,3,4
semeion,4ed2d7c1-3223-4e7c-aa39-3cb3d0d38f92,0.9523394880481837,2,"robustScaler(True,True)",0.957250404667796,0.957250404667796,0.0,0.9558888010540185,0.9558888010540185,0.0,3,4
semeion,4ed2d7c1-3223-4e7c-aa39-3cb3d0d38f92,0.9523394880481837,3,qda(0.17576863048191382),0.9563426689252776,0.9558888010540185,0.0006418660990601016,,,,7,0
semeion,6cd94aa1-f496-4590-b4fb-8b19c3c29137,0.9566272350837568,0,"pca(0.7205513760275748,False)",0.9358400589748417,0.9563413137587051,0.031192603911846088,,,,3,4
semeion,6cd94aa1-f496-4590-b4fb-8b19c3c29137,0.9566272350837568,1,minMaxScaler(),0.8917627893845286,0.8917627893845286,0.0,0.9578786937699981,0.9578786937699981,0.0015373800112929992,3,4
semeion,6cd94aa1-f496-4590-b4fb-8b19c3c29137,0.9566272350837568,2,"robustScaler(True,True)",0.9563413137587051,0.9563413137587051,0.0,0.9255894315829098,0.9255894315829098,0.033826642198381274,3,4
semeion,6cd94aa1-f496-4590-b4fb-8b19c3c29137,0.9566272350837568,3,qda(0.11961182584849994),0.9358400589748417,0.9563413137587051,0.031192603911846088,,,,7,0
semeion,ecc2ad90-3664-4ea0-86e6-12a8cbaf7530,0.9428806135893092,0,"fastICA(74,'parallel','unit-variance','logcosh')",0.8603641759206977,0.9401462074157726,0.11527630397790042,,,,3,4
semeion,ecc2ad90-3664-4ea0-86e6-12a8cbaf7530,0.9428806135893092,1,minMaxScaler(),0.6973510257858084,0.6973510257858084,0.0,0.9418707509881423,0.9418707509881423,0.0017245435723696745,3,4
semeion,ecc2ad90-3664-4ea0-86e6-12a8cbaf7530,0.9428806135893092,2,"robustScaler(True,True)",0.9401462074157726,0.9401462074157726,0.0,0.8204731601731602,0.8204731601731602,0.12312213438735176,3,4
semeion,ecc2ad90-3664-4ea0-86e6-12a8cbaf7530,0.9428806135893092,3,qda(0.17576863048191382),0.8603641759206977,0.9401462074157726,0.11527630397790042,,,,7,0
