dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
ionosphere,7a7a58f2-0515-4ac3-b3cf-6425ff74957d,0.9431862745098039,0,"robustScaler(True,True)",0.9114530812324929,0.9061764705882354,0.012448779514216576,0.9033088235294118,0.9013848039215686,0.01012947526890586,7,8
ionosphere,7a7a58f2-0515-4ac3-b3cf-6425ff74957d,0.9431862745098039,1,selectPercentile(93.08779403059991),0.9040021008403362,0.9061764705882354,0.00878503424085522,0.909828431372549,0.9075245098039215,0.013630448252695057,7,8
ionosphere,7a7a58f2-0515-4ac3-b3cf-6425ff74957d,0.9431862745098039,2,varianceThreshold(),0.9062394957983192,0.9061764705882354,0.01193536394659018,0.9078707107843138,0.9061764705882354,0.011969642216210899,7,8
ionosphere,7a7a58f2-0515-4ac3-b3cf-6425ff74957d,0.9431862745098039,3,"fastICA(16,'deflation','unit-variance','exp')",0.9136519607843138,0.9184558823529411,0.014181470219967495,0.9013848039215686,0.9013848039215686,0.0047916666666667496,7,8
ionosphere,7a7a58f2-0515-4ac3-b3cf-6425ff74957d,0.9431862745098039,4,"adaBoost(decisionTree('entropy',19,20,0.8500692426287324,8,'balanced'),90,0.8664120932007853,'SAMME')",0.9071094771241831,0.9061764705882354,0.011981327005163012,,,,15,0
ionosphere,9418868b-b047-4d29-8490-b0f0355f04e0,0.9431862745098039,0,"robustScaler(False,True)",0.9114530812324929,0.9061764705882354,0.012448779514216576,0.9033088235294118,0.9013848039215686,0.01012947526890586,7,8
ionosphere,9418868b-b047-4d29-8490-b0f0355f04e0,0.9431862745098039,1,selectPercentile(93.08779403059991),0.9040021008403362,0.9061764705882354,0.00878503424085522,0.909828431372549,0.9075245098039215,0.013630448252695057,7,8
ionosphere,9418868b-b047-4d29-8490-b0f0355f04e0,0.9431862745098039,2,varianceThreshold(),0.9062394957983192,0.9061764705882354,0.01193536394659018,0.9078707107843138,0.9061764705882354,0.011969642216210899,7,8
ionosphere,9418868b-b047-4d29-8490-b0f0355f04e0,0.9431862745098039,3,"fastICA(16,'deflation','arbitrary-variance','exp')",0.9136519607843138,0.9184558823529411,0.014181470219967495,0.9013848039215686,0.9013848039215686,0.0047916666666667496,7,8
ionosphere,9418868b-b047-4d29-8490-b0f0355f04e0,0.9431862745098039,4,"adaBoost(decisionTree('entropy',19,20,0.8500692426287324,8,'balanced'),90,0.8664120932007853,'SAMME')",0.9071094771241831,0.9061764705882354,0.011981327005163012,,,,15,0
ionosphere,b4823ed3-264c-428e-afa4-bf201b0f7c3b,0.9353186274509804,0,"robustScaler(True,True)",0.9219817927170869,0.9263725490196079,0.007461769662534222,0.9248223039215686,0.9270220588235294,0.006338909491120698,7,8
ionosphere,b4823ed3-264c-428e-afa4-bf201b0f7c3b,0.9353186274509804,1,selectPercentile(93.08779403059991),0.9177871148459384,0.9142401960784314,0.0062891918653213445,0.9284926470588235,0.928296568627451,0.0021381555599126294,7,8
ionosphere,b4823ed3-264c-428e-afa4-bf201b0f7c3b,0.9353186274509804,2,varianceThreshold(),0.9243032212885155,0.9263725490196079,0.006572308862476542,0.9227910539215687,0.9263725490196079,0.007335011201792755,7,8
ionosphere,b4823ed3-264c-428e-afa4-bf201b0f7c3b,0.9353186274509804,3,"fastICA(16,'deflation','unit-variance','exp')",0.9271428571428573,0.9302205882352942,0.006238680323462736,0.9203063725490197,0.9203063725490197,0.006066176470588214,7,8
ionosphere,b4823ed3-264c-428e-afa4-bf201b0f7c3b,0.9353186274509804,4,"adaBoost(decisionTree('gini',22,20,0.15696487430740846,2,'balanced'),96,1.0903856171653792,'SAMME')",0.9234967320261439,0.9263725490196079,0.0070300433774876745,,,,15,0
ionosphere,b84e1623-4d51-46ea-8e66-353cb926c6e0,0.9431862745098039,0,"robustScaler(True,True)",0.9114530812324929,0.9061764705882354,0.012448779514216576,0.9033088235294118,0.9013848039215686,0.01012947526890586,7,8
ionosphere,b84e1623-4d51-46ea-8e66-353cb926c6e0,0.9431862745098039,1,selectPercentile(93.08779403059991),0.9040021008403362,0.9061764705882354,0.00878503424085522,0.909828431372549,0.9075245098039215,0.013630448252695057,7,8
ionosphere,b84e1623-4d51-46ea-8e66-353cb926c6e0,0.9431862745098039,2,varianceThreshold(),0.9062394957983192,0.9061764705882354,0.01193536394659018,0.9078707107843138,0.9061764705882354,0.011969642216210899,7,8
ionosphere,b84e1623-4d51-46ea-8e66-353cb926c6e0,0.9431862745098039,3,"fastICA(16,'deflation','arbitrary-variance','exp')",0.9136519607843138,0.9184558823529411,0.014181470219967495,0.9013848039215686,0.9013848039215686,0.0047916666666667496,7,8
ionosphere,b84e1623-4d51-46ea-8e66-353cb926c6e0,0.9431862745098039,4,"adaBoost(decisionTree('entropy',19,20,0.8500692426287324,8,'balanced'),90,0.8664120932007853,'SAMME')",0.9071094771241831,0.9061764705882354,0.011981327005163012,,,,15,0
ionosphere,c9eb711c-3a0f-451e-a80b-a0f87adfc64f,0.9431862745098039,0,"robustScaler(True,True)",0.9105952380952382,0.9112745098039217,0.008279295405918161,0.9105208333333334,0.9066421568627452,0.011657463815020835,7,8
ionosphere,c9eb711c-3a0f-451e-a80b-a0f87adfc64f,0.9431862745098039,1,selectPercentile(93.08779403059991),0.9083963585434175,0.9112745098039217,0.004076063392040693,0.9124448529411766,0.9104901960784315,0.013179192725771099,7,8
ionosphere,c9eb711c-3a0f-451e-a80b-a0f87adfc64f,0.9431862745098039,2,varianceThreshold(),0.9106197478991599,0.9112745098039217,0.010576774277840812,0.9104993872549021,0.9104656862745097,0.009898789908450861,7,8
ionosphere,c9eb711c-3a0f-451e-a80b-a0f87adfc64f,0.9431862745098039,3,"fastICA(16,'deflation','unit-variance','exp')",0.9164285714285716,0.9214215686274511,0.010953102924544603,0.9054166666666668,0.9054166666666668,0.005857843137254903,7,8
ionosphere,c9eb711c-3a0f-451e-a80b-a0f87adfc64f,0.9431862745098039,4,"adaBoost(decisionTree('entropy',19,20,0.8500692426287324,8,'balanced'),46,0.8664120932007853,'SAMME')",0.9105555555555558,0.9112745098039217,0.01022095721449083,,,,15,0
