dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
winequalityred,34453259-a7c0-47c5-bc52-177fecd24057,0.49488599998403915,0,varianceThreshold(),0.3914023159121198,0.3869248326111071,0.006332117609591217,0.3939416393337962,0.39364105756262613,0.007029671072382691,3,4
winequalityred,34453259-a7c0-47c5-bc52-177fecd24057,0.49488599998403915,1,"robustScaler(True,False)",0.39180309160701315,0.3869248326111071,0.006898900032778916,0.3936410575626262,0.39364105756262613,0.006716224951519052,3,4
winequalityred,34453259-a7c0-47c5-bc52-177fecd24057,0.49488599998403915,2,selectFwe(0.029644007305577133),0.4007580582090386,0.4003572825141452,0.0005667824231877003,0.3869248326111071,0.3869248326111071,0.0,3,4
winequalityred,34453259-a7c0-47c5-bc52-177fecd24057,0.49488599998403915,3,"adaBoost(decisionTree('gini',9,14,0.9861660981197825,20,'balanced'),11,0.10269775096458887,'SAMME')",0.3928533578673634,0.3869248326111071,0.00685571957541415,,,,7,0
winequalityred,34d53abd-5069-4082-b90e-2778e20a8fa0,0.47304276696433556,0,maxAbsScaler(),0.4009560519364441,0.3807781688173845,0.028535835966953194,0.4110449934959739,0.4110449934959739,0.030266824678589377,3,4
winequalityred,34d53abd-5069-4082-b90e-2778e20a8fa0,0.47304276696433556,1,"robustScaler(False,True)",0.4009560519364441,0.3807781688173845,0.028535835966953194,0.4110449934959739,0.4110449934959739,0.030266824678589377,3,4
winequalityred,34d53abd-5069-4082-b90e-2778e20a8fa0,0.47304276696433556,2,selectFwe(0.04907351160059983),0.4413118181745633,0.4413118181745633,0.0,0.3807781688173845,0.3807781688173845,0.0,3,4
winequalityred,34d53abd-5069-4082-b90e-2778e20a8fa0,0.47304276696433556,3,"adaBoost(decisionTree('entropy',11,14,0.9861660981197825,20,'balanced'),11,0.0651394603475822,'SAMME')",0.4067211613990326,0.3807781688173845,0.029956387501197917,,,,7,0
winequalityred,471f428a-f515-459c-be51-cafb01dc2371,0.49451562961366874,0,varianceThreshold(),0.3912788591219964,0.3869248326111071,0.0064211952167878466,0.39374454340140613,0.39364105756262613,0.007011605230349159,3,4
winequalityred,471f428a-f515-459c-be51-cafb01dc2371,0.49451562961366874,1,minMaxScaler(),0.39141684024036966,0.38655446224073675,0.006876440912465388,0.3936410575626262,0.39364105756262613,0.006716224951519052,3,4
winequalityred,471f428a-f515-459c-be51-cafb01dc2371,0.49451562961366874,2,selectFwe(0.029644007305577133),0.40061872042264196,0.4003572825141452,0.00036972903591453855,0.38673964742592193,0.38673964742592193,0.00018518518518517713,3,4
winequalityred,471f428a-f515-459c-be51-cafb01dc2371,0.49451562961366874,3,"adaBoost(decisionTree('gini',9,14,0.9861660981197825,20,'balanced'),11,0.10269775096458887,'SAMME')",0.39268782156737336,0.3869248326111071,0.006874048976475328,,,,7,0
winequalityred,587d5a6c-95c5-4963-97da-7e0bf90df6a6,0.4547281476693241,0,minMaxScaler(),0.39650880295137997,0.4000565012329719,0.0063116879626177605,0.3966785574628712,0.39971605736311616,0.005637396956370195,7,8
winequalityred,587d5a6c-95c5-4963-97da-7e0bf90df6a6,0.4547281476693241,1,varianceThreshold(),0.3963523985092613,0.39971605736311616,0.006096870900450688,0.39681541134972503,0.399886279298044,0.005833182807242352,7,8
winequalityred,587d5a6c-95c5-4963-97da-7e0bf90df6a6,0.4547281476693241,2,selectPercentile(29.82556557182468),0.3998619618787686,0.39971605736311616,0.00016847602277584515,0.39374454340140613,0.39364105756262613,0.00701160523034916,7,8
winequalityred,587d5a6c-95c5-4963-97da-7e0bf90df6a6,0.4547281476693241,3,selectFwe(0.029644007305577133),0.4003551962095379,0.4003572825141452,0.0005533113743692818,0.39331296336198296,0.3933204449871116,0.006575721779793106,7,8
winequalityred,587d5a6c-95c5-4963-97da-7e0bf90df6a6,0.4547281476693241,4,"adaBoost(decisionTree('gini',9,14,0.9861660981197825,20,'balanced'),11,0.10269775096458887,'SAMME')",0.3965993386908419,0.39971605736311616,0.0059621661167917105,,,,15,0
winequalityred,a0321ea5-026b-453b-9af1-f5295987a497,0.49490778647641387,0,maxAbsScaler(),0.39166375382061663,0.38731698947385224,0.006426544342120473,0.39374556090242363,0.39364105756262613,0.006822329244475313,3,4
winequalityred,a0321ea5-026b-453b-9af1-f5295987a497,0.49490778647641387,1,"robustScaler(False,True)",0.3915416536985164,0.3869248326111071,0.006529170996864351,0.3938371359939987,0.3938371359939987,0.0067190865711535975,3,4
winequalityred,a0321ea5-026b-453b-9af1-f5295987a497,0.49490778647641387,2,selectFwe(0.029644007305577133),0.40062733925479016,0.40074943937689034,0.00019125048492826585,0.3870228718267934,0.3869248326111071,0.00016980890270284493,3,4
winequalityred,a0321ea5-026b-453b-9af1-f5295987a497,0.49490778647641387,3,"adaBoost(decisionTree('gini',9,14,0.9861660981197825,20,'balanced'),11,0.10269775096458887,'SAMME')",0.3928533578673634,0.38731698947385224,0.006734852848228136,,,,7,0
