dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
waveform,1144d6b7-03f3-49c8-8afd-dce401e388f2,0.8666089988518797,0,"fastICA(9,'parallel','arbitrary-variance','logcosh')",0.5848053927398572,0.3333333333333333,0.2688411252523506,0.8395331036965192,0.8295406279822242,0.019841254835142402,15,16
waveform,1144d6b7-03f3-49c8-8afd-dce401e388f2,0.8666089988518797,1,varianceThreshold(),0.7112071754137131,0.8227231764351572,0.22868215386391472,0.7210314324397794,0.8295406279822242,0.22466596853787715,15,16
waveform,1144d6b7-03f3-49c8-8afd-dce401e388f2,0.8666089988518797,2,selectPercentile(64.18140201945707),0.7125618285385689,0.8227231764351572,0.22948431071370892,0.7197614451352272,0.8295406279822242,0.22394612352087015,15,16
waveform,1144d6b7-03f3-49c8-8afd-dce401e388f2,0.8666089988518797,3,maxAbsScaler(),0.8453507100310714,0.8227231764351572,0.025191574193722897,0.595271868736006,0.5848457064313122,0.26209271413700225,15,16
waveform,1144d6b7-03f3-49c8-8afd-dce401e388f2,0.8666089988518797,4,selectFwe(0.03622754835119975),0.7134474602824528,0.8227231764351572,0.22998296733858076,0.7189311653753359,0.8288066699061465,0.22348959778551494,15,16
waveform,1144d6b7-03f3-49c8-8afd-dce401e388f2,0.8666089988518797,5,qda(0.18231769176790835),0.7162777596852313,0.8227231764351572,0.2266713474209089,,,,31,0
waveform,2eea6872-b0b9-4ee3-8f97-bc9eabcb579b,0.8784414044476418,0,"pca(0.5006194296396518,True)",0.8683000287772397,0.8706699743542222,0.009259916385763194,0.8625161481318344,0.8628529306082329,0.005108224471791707,15,16
waveform,2eea6872-b0b9-4ee3-8f97-bc9eabcb579b,0.8784414044476418,1,minMaxScaler(),0.8659410833361004,0.8656377442644171,0.006045536682636428,0.8647276594829025,0.8693750420542137,0.009364361546007085,15,16
waveform,2eea6872-b0b9-4ee3-8f97-bc9eabcb579b,0.8784414044476418,2,selectPercentile(64.18140201945707),0.8675450832689328,0.8702545528929857,0.005252575273986362,0.8632239095458722,0.8660892840321871,0.009368438917797171,15,16
waveform,2eea6872-b0b9-4ee3-8f97-bc9eabcb579b,0.8784414044476418,3,"fastICA(9,'parallel','arbitrary-variance','logcosh')",0.8647806565535868,0.8691033636017593,0.008519849170498226,0.865815559591509,0.8675572762645858,0.007355176485198054,15,16
waveform,2eea6872-b0b9-4ee3-8f97-bc9eabcb579b,0.8784414044476418,4,selectFwe(0.03622754835119975),0.8649070659262831,0.8665408237999571,0.00870208127848011,0.8656970508046062,0.8695460968988651,0.007167471449921563,15,16
waveform,2eea6872-b0b9-4ee3-8f97-bc9eabcb579b,0.8784414044476418,5,"extraTreesClassifier(59,'entropy','sqrt',15,8,False,'balanced_subsample')",0.8653148000570308,0.8691033636017593,0.007956914597747288,,,,31,0
waveform,498d316f-80b1-4bf6-a56b-65ec24dbf764,0.8707422708673743,0,"fastICA(9,'parallel','arbitrary-variance','logcosh')",0.8710396932763418,0.8710396932763418,0.0,0.8398921298606806,0.8398921298606806,0.0,3,4
waveform,498d316f-80b1-4bf6-a56b-65ec24dbf764,0.8707422708673743,1,varianceThreshold(),0.8502746509992344,0.8398921298606806,0.01468310220576802,0.8554659115685113,0.8554659115685113,0.01557378170783058,3,4
waveform,498d316f-80b1-4bf6-a56b-65ec24dbf764,0.8707422708673743,2,minMaxScaler(),0.8502746509992344,0.8398921298606806,0.01468310220576802,0.8554659115685113,0.8554659115685113,0.01557378170783058,3,4
