dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
spambase,36160e00-3f76-4482-8486-9e7154f6d124,0.9500803840326381,0,varianceThreshold(),0.9420520647084459,0.9420520647084458,1.1102230246251565e-16,0.9420520647084458,0.9420520647084458,0.0,7,8
spambase,36160e00-3f76-4482-8486-9e7154f6d124,0.9500803840326381,1,"robustScaler(False,False)",0.9420520647084459,0.9420520647084458,1.1102230246251565e-16,0.9420520647084458,0.9420520647084458,0.0,7,8
spambase,36160e00-3f76-4482-8486-9e7154f6d124,0.9500803840326381,2,minMaxScaler(),0.9420520647084459,0.9420520647084458,1.1102230246251565e-16,0.9420520647084458,0.9420520647084458,0.0,7,8
spambase,36160e00-3f76-4482-8486-9e7154f6d124,0.9500803840326381,3,maxAbsScaler(),0.9420520647084459,0.9420520647084458,1.1102230246251565e-16,0.9420520647084458,0.9420520647084458,0.0,7,8
spambase,36160e00-3f76-4482-8486-9e7154f6d124,0.9500803840326381,4,"adaBoost(decisionTree('entropy',10,16,0.5693536247611434,7,'None'),85,0.752492413817372,'SAMME')",0.9420520647084455,0.9420520647084458,3.3306690738754696e-16,,,,15,0
spambase,64a6c6ce-af7b-4429-8a39-369ff2da5535,0.9515184311467102,0,varianceThreshold(),0.9452820768786069,0.9453617381752769,0.00022970414564968218,0.9452920345406907,0.9453617381752769,0.0002164776673280387,7,8
spambase,64a6c6ce-af7b-4429-8a39-369ff2da5535,0.9515184311467102,1,"robustScaler(True,False)",0.9453204793363641,0.9453617381752769,0.0002602515442028918,0.945258432390153,0.9453617381752769,0.00017893086855045036,7,8
spambase,64a6c6ce-af7b-4429-8a39-369ff2da5535,0.9515184311467102,2,minMaxScaler(),0.9453617381752768,0.9453617381752769,1.1102230246251565e-16,0.9452223309061043,0.9451551266050291,0.0002898412799352427,7,8
spambase,64a6c6ce-af7b-4429-8a39-369ff2da5535,0.9515184311467102,3,maxAbsScaler(),0.9454385430907915,0.9453617381752769,0.00012143923426149852,0.9451551266050291,0.9451551266050291,0.00020661157024787213,7,8
spambase,64a6c6ce-af7b-4429-8a39-369ff2da5535,0.9515184311467102,4,"adaBoost(decisionTree('entropy',10,16,0.5693536247611434,19,'None'),87,0.6811859238823244,'SAMME')",0.9452873876317185,0.9453617381752769,0.00022280316935344754,,,,15,0
spambase,6501372f-2f51-4efc-8760-a1d680bd1935,0.9515184311467102,0,varianceThreshold(),0.9452436744208494,0.9453617381752769,0.00018667518655061596,0.945258432390153,0.9453617381752769,0.00017893086855045036,7,8
spambase,6501372f-2f51-4efc-8760-a1d680bd1935,0.9515184311467102,1,"robustScaler(False,False)",0.9452436744208494,0.9453617381752769,0.00018667518655061596,0.945258432390153,0.9453617381752769,0.00017893086855045036,7,8
spambase,6501372f-2f51-4efc-8760-a1d680bd1935,0.9515184311467102,2,minMaxScaler(),0.9453617381752768,0.9453617381752769,1.1102230246251565e-16,0.9451551266050291,0.9451551266050291,0.00020661157024787213,7,8
spambase,6501372f-2f51-4efc-8760-a1d680bd1935,0.9515184311467102,3,maxAbsScaler(),0.9453617381752768,0.9453617381752769,1.1102230246251565e-16,0.9451551266050291,0.9451551266050291,0.00020661157024787213,7,8
spambase,6501372f-2f51-4efc-8760-a1d680bd1935,0.9515184311467102,4,"adaBoost(decisionTree('entropy',10,16,0.5693536247611434,19,'None'),87,0.6811859238823244,'SAMME')",0.9452515453378116,0.9453617381752769,0.00018273414822889302,,,,15,0
spambase,7512f7dd-44ec-4a1d-91ee-6a1c54240061,0.9513657175858052,0,varianceThreshold(),0.9490700834069062,0.9491468883224208,0.00012143923426144835,0.9490796840213456,0.9491468883224208,0.00011640126394951162,7,8
spambase,7512f7dd-44ec-4a1d-91ee-6a1c54240061,0.9513657175858052,1,"robustScaler(True,False)",0.9490700834069062,0.9491468883224208,0.00012143923426144835,0.9490796840213456,0.9491468883224208,0.00011640126394951162,7,8
spambase,7512f7dd-44ec-4a1d-91ee-6a1c54240061,0.9513657175858052,2,minMaxScaler(),0.9491468883224208,0.9491468883224208,0.0,0.9490124797202703,0.9490124797202703,0.0001344086021505264,7,8
spambase,7512f7dd-44ec-4a1d-91ee-6a1c54240061,0.9513657175858052,3,maxAbsScaler(),0.9491468883224208,0.9491468883224208,0.0,0.9490124797202703,0.9490124797202703,0.0001344086021505264,7,8
spambase,7512f7dd-44ec-4a1d-91ee-6a1c54240061,0.9513657175858052,4,"adaBoost(decisionTree('gini',10,16,0.5693536247611434,7,'None'),95,0.752492413817372,'SAMME')",0.9490752037346072,0.9491468883224208,0.00011887544051452052,,,,15,0
spambase,ae5849f3-bf28-4e0a-92b8-6d68fb2c7d5e,0.9481162217589324,0,varianceThreshold(),0.9446616524648093,0.9446621423559064,0.00031301568558949065,0.9446617137011963,0.9446621423559064,0.0002927994078651667,7,8
spambase,ae5849f3-bf28-4e0a-92b8-6d68fb2c7d5e,0.9481162217589324,1,"robustScaler(False,False)",0.9446616524648093,0.9446621423559064,0.00031301568558949065,0.9446617137011963,0.9446621423559064,0.0002927994078651667,7,8
