dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
breastcancer,765e598d-9828-42cd-982e-d35f9fd87b42,0.9694672131147541,0,selectFwe(0.046137163666712756),0.9566536264282165,0.955860345255837,0.0011218689927544186,0.9570502670144063,0.9570502670144063,0.0011899217585693567,3,4
breastcancer,765e598d-9828-42cd-982e-d35f9fd87b42,0.9694672131147541,1,maxAbsScaler(),0.9566536264282165,0.955860345255837,0.0011218689927544186,0.9570502670144063,0.9570502670144063,0.0011899217585693567,3,4
breastcancer,765e598d-9828-42cd-982e-d35f9fd87b42,0.9694672131147541,2,"pca(0.9469652511997715,False)",0.9582401887729756,0.9582401887729757,1.1102230246251565e-16,0.955860345255837,0.955860345255837,0.0,3,4
breastcancer,765e598d-9828-42cd-982e-d35f9fd87b42,0.9694672131147541,3,"adaBoost(decisionTree('gini',16,3,0.27149928471491747,14,'None'),62,1.684594927219264,'SAMME')",0.9568802781917537,0.955860345255837,0.0011777171102136188,,,,7,0
breastcancer,b920121d-7031-4905-9805-2edcb6551464,0.9722848360655739,0,minMaxScaler(),0.9621600223546944,0.9601279185295578,0.0028738287896584707,0.9631760742672628,0.9631760742672628,0.0030481557377049495,3,4
breastcancer,b920121d-7031-4905-9805-2edcb6551464,0.9722848360655739,1,maxAbsScaler(),0.9621600223546944,0.9601279185295578,0.0028738287896584707,0.9631760742672628,0.9631760742672628,0.0030481557377049495,3,4
breastcancer,b920121d-7031-4905-9805-2edcb6551464,0.9722848360655739,2,"pca(0.5917796090993733,True)",0.9662242300049678,0.9662242300049677,1.1102230246251565e-16,0.9601279185295578,0.9601279185295578,0.0,3,4
breastcancer,b920121d-7031-4905-9805-2edcb6551464,0.9722848360655739,3,"extraTreesClassifier(32,'entropy','log2',7,2,True,'balanced')",0.9627406234475906,0.9601279185295578,0.0030168917754786083,,,,7,0
breastcancer,bbcf59a1-2000-4924-acfb-963f987ba50c,0.972438524590164,0,minMaxScaler(),0.9637165714522271,0.9601279185295578,0.005075121633888822,0.9623474757824142,0.9623090536512668,0.002220222267934387,3,4
breastcancer,bbcf59a1-2000-4924-acfb-963f987ba50c,0.972438524590164,1,"nystroem('poly',2.5185753412731504,76,2,-0.3001351691679266)",0.9666759811227026,0.9646438772975658,0.002983162879349455,0.9601279185295578,0.9601279185295578,0.0,3,4
breastcancer,bbcf59a1-2000-4924-acfb-963f987ba50c,0.972438524590164,2,selectFwe(0.026874041778732077),0.9615820086106971,0.9601279185295578,0.0020563939136594178,0.9639483979135618,0.9623858979135618,0.004413487875093759,3,4
breastcancer,bbcf59a1-2000-4924-acfb-963f987ba50c,0.972438524590164,3,"extraTreesClassifier(32,'entropy','log2',7,2,True,'balanced')",0.962934231069477,0.9601279185295578,0.0037834493514224917,,,,7,0
breastcancer,c0149e8e-df4b-4d53-8cef-a1f29a20a6a4,0.9722848360655739,0,minMaxScaler(),0.9621600223546944,0.9601279185295578,0.0028738287896584707,0.9631760742672628,0.9631760742672628,0.0030481557377049495,3,4
breastcancer,c0149e8e-df4b-4d53-8cef-a1f29a20a6a4,0.9722848360655739,1,maxAbsScaler(),0.9621600223546944,0.9601279185295578,0.0028738287896584707,0.9631760742672628,0.9631760742672628,0.0030481557377049495,3,4
breastcancer,c0149e8e-df4b-4d53-8cef-a1f29a20a6a4,0.9722848360655739,2,"pca(0.5917796090993733,False)",0.9662242300049678,0.9662242300049677,1.1102230246251565e-16,0.9601279185295578,0.9601279185295578,0.0,3,4
breastcancer,c0149e8e-df4b-4d53-8cef-a1f29a20a6a4,0.9722848360655739,3,"extraTreesClassifier(32,'entropy','log2',7,2,True,'balanced')",0.9627406234475906,0.9601279185295578,0.0030168917754786083,,,,7,0
breastcancer,dab64998-8444-4cb4-bae8-f87fc98163fa,0.9722848360655739,0,varianceThreshold(),0.9621600223546944,0.9601279185295578,0.0028738287896584707,0.9631760742672628,0.9631760742672628,0.0030481557377049495,3,4
breastcancer,dab64998-8444-4cb4-bae8-f87fc98163fa,0.9722848360655739,1,maxAbsScaler(),0.9621600223546944,0.9601279185295578,0.0028738287896584707,0.9631760742672628,0.9631760742672628,0.0030481557377049495,3,4
breastcancer,dab64998-8444-4cb4-bae8-f87fc98163fa,0.9722848360655739,2,"pca(0.5917796090993733,True)",0.9662242300049678,0.9662242300049677,1.1102230246251565e-16,0.9601279185295578,0.9601279185295578,0.0,3,4
breastcancer,dab64998-8444-4cb4-bae8-f87fc98163fa,0.9722848360655739,3,"extraTreesClassifier(32,'entropy','log2',7,2,True,'balanced')",0.9627406234475906,0.9601279185295578,0.0030168917754786083,,,,7,0
