dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
waveform,537ff844-d76d-415e-87e7-146199faf3e5,0.8704904759293489,0,"pca(0.5880802684162725,True)",0.8684149473933357,0.8692153923802325,0.00379548883211967,0.8521793657943604,0.8514541672053647,0.012352036212017246,7,8
waveform,537ff844-d76d-415e-87e7-146199faf3e5,0.8704904759293489,1,selectFwe(0.004433434348235422),0.8586604109298456,0.8624348529348446,0.012509625441036157,0.8607145851999143,0.8647251543337655,0.012218422670888957,7,8
waveform,537ff844-d76d-415e-87e7-146199faf3e5,0.8704904759293489,2,"fastICA(19,'deflation','unit-variance','exp')",0.8674641093394684,0.8664514574621917,0.0040319354088053025,0.8530113490914942,0.851736166340612,0.013284786965119286,7,8
waveform,537ff844-d76d-415e-87e7-146199faf3e5,0.8704904759293489,3,varianceThreshold(),0.8591237510598936,0.8629988512053393,0.012596966484961182,0.8603091625861222,0.8647251543337655,0.012193626304383065,7,8
waveform,537ff844-d76d-415e-87e7-146199faf3e5,0.8704904759293489,4,"randomForest(69,'entropy','None',9,9,True,'balanced')",0.8597559705405489,0.8629988512053393,0.012397599804764667,,,,15,0
waveform,5f5e81bc-09db-4ce5-b398-12b6d4f802e5,0.8723994323810244,0,"pca(0.5880802684162725,True)",0.865270178598925,0.8607275558384918,0.005626728460081223,0.8550141230850288,0.8564112703886723,0.004440521961271832,7,8
waveform,5f5e81bc-09db-4ce5-b398-12b6d4f802e5,0.8723994323810244,1,selectFwe(0.004433434348235422),0.860630509583118,0.8569541756135663,0.010241631460246847,0.85907383347386,0.8598497064465851,0.001896689352794913,7,8
waveform,5f5e81bc-09db-4ce5-b398-12b6d4f802e5,0.8723994323810244,2,"fastICA(19,'parallel','unit-variance','exp')",0.8584443167383131,0.8595531094825162,0.008123534191532203,0.8609867522130642,0.8585502395121101,0.005979009888277272,7,8
waveform,5f5e81bc-09db-4ce5-b398-12b6d4f802e5,0.8723994323810244,3,varianceThreshold(),0.8588440737505028,0.8595531094825162,0.006436797104159906,0.8606369648273984,0.8598497064465851,0.007665149785580728,7,8
waveform,5f5e81bc-09db-4ce5-b398-12b6d4f802e5,0.8723994323810244,4,"randomForest(69,'entropy','log2',4,9,True,'balanced')",0.8598002823248471,0.8595531094825162,0.007174321400421116,,,,15,0
