dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
winequalitywhite,ab2ef581-75ad-45e4-b6a8-b7b17fdc0698,0.42033530439009537,0,varianceThreshold(),0.37407920841344594,0.3799976304767533,0.006836076784321835,0.3731155256746176,0.37318368848978656,0.00688412983054573,7,8
winequalitywhite,ab2ef581-75ad-45e4-b6a8-b7b17fdc0698,0.42033530439009537,1,"fastICA(71,'deflation','unit-variance','exp')",0.36621394578243366,0.36636974650281984,0.00024634256875771446,0.3799976304767533,0.3799976304767533,0.0,7,8
winequalitywhite,ab2ef581-75ad-45e4-b6a8-b7b17fdc0698,0.42033530439009537,2,maxAbsScaler(),0.37400130805325277,0.3799976304767533,0.006926001466742464,0.37318368848978656,0.37318368848978656,0.006813941986966721,7,8
winequalitywhite,ab2ef581-75ad-45e4-b6a8-b7b17fdc0698,0.42033530439009537,3,minMaxScaler(),0.37415710877363895,0.3799976304767533,0.006744053555001822,0.3730473628594486,0.37318368848978656,0.006952941054483901,7,8
winequalitywhite,ab2ef581-75ad-45e4-b6a8-b7b17fdc0698,0.42033530439009537,4,"extraTreesClassifier(74,'entropy','log2',9,17,False,'balanced')",0.3735652442860708,0.3799976304767533,0.006878568927250214,,,,15,0
winequalitywhite,c02778ac-eee9-46b0-8f99-5e0de3c4bac5,0.43222083541510825,0,varianceThreshold(),0.39509830014363245,0.38454075938438026,0.012191089594429851,0.3968692746053293,0.3967668155889359,0.012328799054241507,7,8
winequalitywhite,c02778ac-eee9-46b0-8f99-5e0de3c4bac5,0.43222083541510825,1,"fastICA(71,'deflation','unit-variance','exp')",0.4091880318247171,0.40926609583720736,0.00012343004138051398,0.38454075938438026,0.38454075938438026,0.0,7,8
winequalitywhite,c02778ac-eee9-46b0-8f99-5e0de3c4bac5,0.43222083541510825,2,maxAbsScaler(),0.3950592681373873,0.38454075938438026,0.012146020397829997,0.3969034276107938,0.3969034276107938,0.012362668226413548,7,8
winequalitywhite,c02778ac-eee9-46b0-8f99-5e0de3c4bac5,0.43222083541510825,3,minMaxScaler(),0.39513733214987756,0.38454075938438026,0.012235868277294677,0.39683512159986484,0.3967668155889359,0.012294741709681945,7,8
winequalitywhite,c02778ac-eee9-46b0-8f99-5e0de3c4bac5,0.43222083541510825,4,"extraTreesClassifier(74,'gini','sqrt',9,17,False,'balanced')",0.39604281985653744,0.38454075938438026,0.012296508961180022,,,,15,0
