dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
shuttle,7c1eef36-e883-4d28-8eb8-81930e27b812,0.9934693883785861,0,varianceThreshold(),0.99806941998431,0.9989421818441058,0.0010077995487069163,0.9979230971077384,0.9979309797350147,0.0010191050625594643,7,8
shuttle,7c1eef36-e883-4d28-8eb8-81930e27b812,0.9934693883785861,1,"fastICA(86,'parallel','unit-variance','cube')",0.996904751714176,0.9968988369717376,9.503736437380235e-06,0.9989421818441058,0.9989421818441058,0.0,7,8
shuttle,7c1eef36-e883-4d28-8eb8-81930e27b812,0.9934693883785861,2,maxAbsScaler(),0.9980724456571439,0.9989421818441058,0.0010043056355014445,0.9979204496440087,0.9979205094079218,0.0010217322035928024,7,8
shuttle,7c1eef36-e883-4d28-8eb8-81930e27b812,0.9934693883785861,3,minMaxScaler(),0.9980664626130908,0.9989421818441058,0.0010111934675219813,0.9979256848075552,0.9979309797350147,0.001016524617424339,7,8
shuttle,7c1eef36-e883-4d28-8eb8-81930e27b812,0.9934693883785861,4,"randomForest(50,'entropy',0.9381739109034369,5,20,False,'balanced')",0.9979913811168051,0.9989421818441058,0.0010164694664027223,,,,15,0
shuttle,dcdb550b-6d2c-42a0-8216-cd590989875b,0.990488364524013,0,varianceThreshold(),0.9913333769890299,0.9989421818441058,0.008785891062578658,0.9900652428465173,0.9900652428465173,0.008876938997588402,7,8
shuttle,dcdb550b-6d2c-42a0-8216-cd590989875b,0.990488364524013,1,"fastICA(71,'deflation','unit-variance','exp')",0.9811883038489289,0.981188303848929,1.1102230246251565e-16,0.9989421818441058,0.9989421818441058,0.0,7,8
shuttle,dcdb550b-6d2c-42a0-8216-cd590989875b,0.990488364524013,2,maxAbsScaler(),0.9913333769890299,0.9989421818441058,0.008785891062578658,0.9900652428465173,0.9900652428465173,0.008876938997588402,7,8
shuttle,dcdb550b-6d2c-42a0-8216-cd590989875b,0.990488364524013,3,minMaxScaler(),0.9913333769890299,0.9989421818441058,0.008785891062578658,0.9900652428465173,0.9900652428465173,0.008876938997588402,7,8
shuttle,dcdb550b-6d2c-42a0-8216-cd590989875b,0.990488364524013,4,"randomForest(50,'entropy',0.9381739109034369,5,20,False,'balanced')",0.99065703877969,0.9989421818441058,0.00885719049927155,,,,15,0
shuttle,e87f6644-cbd0-4194-8740-c6b4a59b0fce,0.9989885254003473,0,minMaxScaler(),0.9989335840574697,0.9989335840574697,0.0,0.9989314887640403,0.9989314887640403,2.0952934294271586e-06,1,2
shuttle,e87f6644-cbd0-4194-8740-c6b4a59b0fce,0.9989885254003473,1,selectFwe(0.024234418979797317),0.9989293934706108,0.9989293934706108,0.0,0.9989335840574697,0.9989335840574697,0.0,1,2
shuttle,e87f6644-cbd0-4194-8740-c6b4a59b0fce,0.9989885254003473,2,"randomForest(50,'entropy',0.9381739109034369,5,17,False,'balanced')",0.9989321871951834,0.9989335840574697,1.975461590031414e-06,,,,3,0
